state,country,t,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,Million Metric Tons,MWh
state,country,t,battery-10h_MW,battery-2h_MW,battery-4h_MW,battery-6h_MW,battery-8h_MW,biopower ccs_MW,biopower_MW,coal_MW,csp_MW,dac_MW,geothermal_MW,h2-ct_MW,hydro_MW,land-based wind_MW,ng-cc-ccs_MW,ng-cc_MW,ng-ct_MW,nuclear_MW,offshore wind_MW,oil-gas-steam_MW,pumped storage_MW,pv+battery_MW,rooftop pv_MW,utility pv_MW,biopower ccs_MWh,biopower_MWh,coal_MWh,csp_MWh,dac_MWh,geothermal_MWh,h2-ct_MWh,hydro_MWh,imports_MWh,land-based wind_MWh,ng-cc-ccs_MWh,ng-cc_MWh,ng-ct_MWh,nuclear_MWh,offshore wind_MWh,oil-gas-steam_MWh,pv+battery_MWh,rooftop pv_MWh,utility pv_MWh,biopower ccs_gen_frac,biopower_gen_frac,coal_gen_frac,csp_gen_frac,dac_gen_frac,geothermal_gen_frac,h2-ct_gen_frac,hydro_gen_frac,imports_gen_frac,land-based wind_gen_frac,ng-cc-ccs_gen_frac,ng-cc_gen_frac,ng-ct_gen_frac,nuclear_gen_frac,offshore wind_gen_frac,oil-gas-steam_gen_frac,pv+battery_gen_frac,rooftop pv_gen_frac,utility pv_gen_frac,co2_gen_mmt,generation_MWh
WI,usa,2038,0,0,6.719642734,0,0,0,149.1093684,5504.593777,0,0,0,0,361.278897,332.2204373,0,3710.408502,3405.259482,1300.619189,0,1067.046998,0,0,93.81476731,539.0460681,0,127817.4509,33049883.28,0,0,0,0,1997840.56,0,901702.3149,0,17332896.98,650666.8802,10388636.46,0,593221.9755,0,126921.7591,983638.4236,0,0.001932142,0.499595942,0,0,0,0,0.030200199,0,0.013630512,0,0.262011364,0.009835754,0.157039,0,0.008967393,0,0.001918603,0.014869092,,66153226.1
WV,usa,2038,0,107.2028139,0.231623049,0,0,0,0,12160.4808,0,0,0,0,250.139899,804.0211039,0,0,1183.995522,0,0,17.75884997,0,0,73.43737295,0,0,0,28368505.11,0,0,0,0,1749907.295,0,2470672.313,0,0,628990.0785,0,0,26763.0055,0,99422.81942,0,0,0,0.850776253,0,0,0,0,0.052480015,0,0.074095879,0,0,0.018863519,0,0,0.000802627,0,0.002981707,0,,33344260.62
WY,usa,2038,0,0,0,0,0,0,0,6856.64866,0,0,0,0,333.8447223,3601.039975,0,101.7885303,162.4285058,0,0,5.089426516,0,0,6.398698715,99.62281692,0,0,36851411.79,0,0,0,0,967047.2261,0,12642468.58,0,661204.2452,278368.0614,0,0,0,0,10041.94055,226635.213,0,0,0.713660465,0,0,0,0,0.018727732,0,0.244832683,0,0.01280481,0.005390846,0,0,0,0,0.000194471,0.004388993,,51637177.06
AL,usa,2040,0,2.187370545,0,0,0,0,0,5173.459445,0,0,0,0,3328.084285,0,0,10568.82763,2466.26029,6043.048606,0,1908.590169,0,0,30.12605797,657.4142174,0,0,36690820.03,0,0,0,0,8971012.443,0,0,0,38880633.37,5095817.25,48268575.17,0,1650213.666,0,45572.55121,1020120.985,0,0,0.260916644,0,0,0,0,0.06379488,0,0,0,0.276488897,0.036237498,0.343248655,0,0.011735039,0,0.000324077,0.007254309,,140622765.5
AR,usa,2040,0,21.87370545,0,0,0,0,8.749482181,5647.134537,0,0,0,0,1481.943544,0,0,5041.67037,782.6411811,1988.101089,0,870.35474,30.62318764,0,33.70539159,434.4117903,0,0,27383471.14,0,0,0,0,3355530.27,0,0,0,9382023.2,233436.6768,15879866.79,0,44049.9246,0,49600.46788,761817.7608,0,0,0.479656137,0,0,0,0,0.058776357,0,0,0,0.164338005,0.004088939,0.278155955,0,0.00077159,0,0.000868815,0.013344202,,57089796.23
AZ,usa,2040,0,1181.212632,0,0,0,0,28.32644856,3225.277869,330.7304265,0,0,0,2373.297042,675.1319188,0,10812.28197,3315.625288,4305.838919,0,1285.080195,236.5641245,0,1573.813107,3128.158617,0,9666.699148,22569677.72,1909079.741,0,0,0,7381356.95,0,1671700.618,0,14305926.12,3046907.366,34392692.02,0,954953.1752,0,2981909.529,8110337.735,0,9.93E-05,0.231878168,0.019613657,0,0,0,0.075835178,0,0.017174852,0,0.146977373,0.031303562,0.353346401,0,0.009811075,0,0.030635782,0.083324639,,97334207.66
CA,usa,2040,0,0,2931.951479,0,0,0,658.5079027,0,1056.004534,0,2319.050252,0,11170.57327,6935.058314,0,21571.52021,14757.94287,2449.855011,0,5779.798561,4163.769202,0,13051.54291,16823.61371,0,328866.5243,0,2912079.667,0,15312331.44,0,34587748.1,0,15562116.5,0,88409200.18,7763506.676,19568105.19,0,4210260.342,0,22706879.77,45528562.68,0,0.001280186,0,0.011335916,0,0.059606648,0,0.134640485,0,0.060578992,0,0.344152432,0.030221173,0.076173192,0,0.016389373,0,0.088391569,0.177230034,,256889657.1
CO,usa,2040,0,505.282596,0,0,0,0,24.49855011,4160.378777,32.81055818,0,0,0,735.1861772,5460.004987,0,3523.416474,3028.961363,0,0,626.2441871,615.1979659,0,706.1229824,1569.328998,0,12876.43794,25269283.05,90479.68666,0,0,0,1871823.257,0,16379889.52,0,6390630.874,1447107.662,0,0,362816.5979,0,1208696.666,4067106.507,0,0.000225504,0.442538857,0.001584563,0,0,0,0.032781085,0,0.286859646,0,0.111918588,0.025343076,0,0,0.006353977,0,0.021167804,0.071226899,,57100710.27
CT,usa,2040,0,3.499792873,63.34299959,0,0,0,69.44901482,0,0,0,0,0,135.6169738,506.044129,0,4319.07251,1228.864772,2267.318939,0,2622.21981,32.15434702,0,695.0867038,345.2635841,0,302084.3484,0,0,0,0,0,522421.8146,0,1304281.624,0,30029689.71,884652.9161,18110106.63,0,808916.7973,0,951616.6642,676017.666,0,0.005636976,0,0,0,0,0,0.009748533,0,0.024338249,0,0.560362165,0.016507864,0.337939508,0,0.015094607,0,0.017757425,0.012614673,,53589788.17
DE,usa,2040,0,0,6.789234472,15.9177831,0,0,0,448.4109618,0,0,0,0,0,31.2008722,0,1644.90265,203.8629348,0,0,943.8503903,0,29.60049816,139.5940112,365.1225976,0,0,0,0,0,0,0,0,0,58088.90545,0,2312632.665,213665.1547,0,0,50056.7325,43945.50677,202452.8127,651595.6885,0,0,0,0,0,0,0,0,0,0.016444426,0,0.654684672,0.060486606,0,0,0.014170593,0.012440562,0.057312497,0.184460644,,3532437.465
FL,usa,2040,0,936.1945934,0,0,0,0,241.8138138,7793.601253,0,0,0,0,60.15269,0,0,37161.2382,9344.228233,3965.702799,0,4207.844718,0,0,1176.705927,4887.023272,0,127097.3405,45569020.78,0,0,0,0,220463.4427,0,0,0,135595324.7,4904428.267,31675870.27,0,4643055.435,0,1875752.552,10845286.31,0,0.000539792,0.19353494,0,0,0,0,0.000936324,0,0,0,0.57588319,0.020829463,0.134529721,0,0.019719394,0,0.007966457,0.046060719,,235456299.1
GA,usa,2040,0,183.0829146,0,0,0,0,262.9219396,9204.455255,0,0,0,0,2488.133995,0,0,8759.872192,8453.859052,6847.563492,0,1147.713325,2037.976418,0,81.03213611,3039.351373,0,138191.7714,54712805.3,0,0,0,0,3700920.432,0,0,0,28604243.87,256067.6733,54694601.15,0,241774.018,0,122678.8804,6114651.795,0,0.000930046,0.368223314,0,0,0,0,0.024907609,0,0,0,0.192509768,0.001723364,0.368100798,0,0.001627166,0,0.000825643,0.041152292,,148585934.9
IA,usa,2040,0,2.4061076,0,0,0,0,1.093685273,5079.51188,0,0,0,0,198.3945085,12694.07685,0,1925.979765,1283.22093,0,0,1222.521398,0,0,98.82937828,126.8674916,0,1267.406241,33889193.45,0,0,0,0,1189265.675,0,44783761.61,0,4652944.008,333586.7774,0,0,446219.8607,0,141664.5819,273275.0266,0,1.48E-05,0.395388257,0,0,0,0,0.013875269,0,0.52249616,0,0.054286315,0.003891987,0,0,0.005206087,0,0.001652813,0.003188324,,85711178.39
ID,usa,2040,0,0,0,0,0,0,39.91951245,0,0,0,13.12422327,0,2964.215195,1009.25277,0,599.0114238,655.9154222,0,0,12.68674916,0,0,105.9880455,262.4844654,0,55013.34478,0,0,0,86226.1469,0,10907877.68,0,2698882.947,0,2455019.208,242207.7865,0,0,35576.41789,0,169922.8082,566430.1494,0,0.003195263,0,0,0,0.005008153,0,0.633546991,0,0.15675544,0,0.142591444,0.014067816,0,0,0.002066335,0,0.009869389,0.032899169,,17217156.48
IL,usa,2040,0,290.2640714,15.90737482,0,0,0,3.281055818,10357.20172,0,0,0,0,34.99792873,7322.004164,0,6358.686175,11530.94257,8186.67174,0,808.7802592,0,0,139.792863,1893.654587,0,2637.023934,30414035.4,0,0,0,0,146709.3314,0,20355643.2,0,30729888.02,10447562.22,65390667.21,0,794058.6295,0,192490.4953,4087941.905,0,1.62E-05,0.187092334,0,0,0,0,0.000902484,0,0.125218004,0,0.189035305,0.064268315,0.402251539,0,0.004884662,0,0.001184108,0.025147028,,162561633.4
IN,usa,2040,0,72.183228,0,0,0,0,0,16257.41284,0,0,0,0,90.77587763,3817.836441,0,4487.390674,3343.177142,0,0,844.215662,0,0,201.9340717,401.4918636,0,0,67954746.93,0,0,0,0,472854.5414,0,10819579.72,0,22646470.73,160726.3268,0,0,284322.2406,0,277068.429,843907.7654,0,0,0.6568235,0,0,0,0,0.004570424,0,0.104577745,0,0.21889176,0.001553517,0,0,0.002748145,0,0.002678033,0.008156876,,103459676.7
KS,usa,2040,0,0.03950938,0,0,0,0,0,5116.806548,0,0,0,0,8.530745127,7465.823777,0,290.9202825,3028.41452,1339.764459,0,1134.69847,0,0,74.56945041,33.02929524,0,0,28512696.03,0,0,0,0,37618.65565,0,27217870.84,0,824091.3359,187479.4609,10701307.52,0,45051.05925,0,115337.3636,83016.26726,0,0,0.421010259,0,0,0,0,0.000555466,0,0.401891243,0,0.012168295,0.002768268,0.158012425,0,0.000665211,0,0.001703038,0.001225794,,67724468.54
KY,usa,2040,0,8.749482181,0,0,0,0,0,10839.51474,0,0,0,0,1183.367465,0,0,1928.167136,5368.026055,0,0,38.27898454,0,0,17.3001125,116.0400074,0,0,64695188.01,0,0,0,0,4073144.077,0,0,0,14441771.32,2313724.402,0,0,115631.0521,0,24876.97283,162993.4033,0,0,0.753783073,0,0,0,0,0.047457425,0,0,0,0.168265417,0.026957898,0,0,0.001347252,0,0.000289849,0.001899085,,85827329.23
LA,usa,2040,0,1.093685273,0,0,0,0,12.13990653,1847.343794,0,0,0,0,209.9875724,0,0,7758.93143,2226.41511,2332.721318,0,6554.127734,0,0,148.3434933,132.4452865,0,0,5216418.01,0,0,0,0,1042622.164,0,0,0,49555544.69,2199014.925,18632505.16,0,6734669.049,0,220892.5104,234116.144,0,0,0.062221856,0,0,0,0,0.012436482,0,0,0,0.591102547,0.026230028,0.222250029,0,0.080331677,0,0.002634824,0.002792556,,83835782.64
MA,usa,2040,0,297.0449201,0,0,0,0,62.99627171,0,0,0,0,0,280.055613,346.746749,0,6852.703813,1054.750077,0,0,2754.555728,1933.635562,0,2682.511696,1051.797127,0,54891.89978,0,0,0,0,0,1192246.946,0,1063078.327,0,13514746.35,417936.743,0,0,4750413.068,0,3684796.23,1990033.232,0,0.002058332,0,0,0,0,0,0.044706786,0,0.039863231,0,0.506774936,0.01567176,0,0,0.17813063,0,0.13817221,0.074622116,,26668142.8
MD,usa,2040,0,15.31159382,104.9959953,0,0,0,1.968633491,3240.589463,0,0,0,0,645.2743109,1013.00233,0,2936.107483,1879.935615,1867.795709,0,2681.497552,0,0,1157.417296,524.9689309,0,2471.816211,3502331.629,0,0,0,0,2007567.542,0,2664173.211,0,20111853.64,134228.956,14918933.05,0,643961.0399,0,1658853.527,1050384.927,0,5.29E-05,0.075004812,0,0,0,0,0.042993423,0,0.05705508,0,0.430709012,0.002874604,0.319499089,0,0.013790863,0,0.035525475,0.022494707,,46694759.34
ME,usa,2040,0,40.46635509,0,0,0,0,234.9235966,0,0,0,0,0,661.7091195,1104.075283,0,1401.667045,194.6759785,0,0,1004.549923,0,0,82.32467325,219.7213713,0,0,0,0,0,0,0,4267391.881,1307522.617,3815864.872,0,44667.10504,0,0,0,87098.71456,0,110711.3793,410940.3259,0,0,0,0,0,0,0,0.424861432,0.13017692,0.379907414,0,0.004447056,0,0,0,0.008671546,0,0.011022422,0.040913209,,10044196.9
MI,usa,2040,0,2.187370545,0.069427767,0,0,0,205.2847257,7101.845318,0,0,0,0,285.4518562,3623.488458,0,7474.245154,4584.728663,3628.847735,0,3005.337761,2441.105529,0,91.86956291,208.8938871,0,66139.84225,44992916.79,0,0,0,0,1590138.579,1300626.932,11923598.38,0,31359508.27,4730880.51,28985255.81,0,3452866.458,0,120877.8979,427345.9636,0,0.00051291,0.348917119,0,0,0,0,0.01233142,0.010086277,0.092466724,0,0.24319093,0.036687668,0.224778758,0,0.026776753,0,0.0009374,0.00331404,,128950155.4
MN,usa,2040,0,34.99792873,0.493289073,0,0,0,93.94756492,3362.535371,0,0,0,0,187.6763928,5344.730559,0,2733.447602,3084.739312,1812.236497,0,937.0695416,0,0,754.7422641,1229.411615,0,40504.06186,20630585.53,0,0,0,0,892390.8528,8033287.849,17931433.8,0,3238066.743,1666417.294,14475156.38,0,799697.6531,0,1027742.851,2456982.612,0,0.000568939,0.289786894,0,0,0,0,0.012534941,0.112839334,0.251873341,0,0.045483406,0.02340728,0.203324845,0,0.011232929,0,0.014436159,0.034511932,,71192265.62
MO,usa,2040,0,23.40486484,0,0,0,0,0,10610.38767,0,0,0,0,623.4006054,2657.87395,0,1963.055696,3803.72801,1301.485474,0,1304.875899,718.5512242,0,178.0718476,99.63472834,0,0,63530085.01,0,0,0,0,1263118.09,0,9417319.713,0,2292284.559,541480.3865,10395555.88,0,82593.60863,0,260524.0912,215175.1714,0,0,0.721948072,0,0,0,0,0.014353919,0,0.107017263,0,0.02604924,0.006153317,0.118133818,0,0.000938584,0,0.002960564,0.002445224,,87998136.51
MS,usa,2040,0,0,0,0,0,0,0,1579.281534,0,0,0,0,0,0,0,8556.993573,1454.82015,1532.253067,0,2200.932243,0,0,10.04201932,238.532758,0,0,11013192.08,0,0,0,0,0,0,0,0,10542836.83,49086.56367,12238801.5,0,8009.077201,0,15084.34487,507741.088,0,0,0.320386086,0,0,0,0,0,0,0,0,0.306702925,0.001427983,0.356040436,0,0.000232993,0,0.00043882,0.014770757,,34374751.48
MT,usa,2040,0,437.4741091,0,0,0,0,0,1777.238568,0,0,0,0,3051.053805,1565.391731,0,43.74741091,442.8331669,0,0,56.87163418,0,0,16.80298283,18.59264964,0,0,5614009.505,0,0,0,0,11687275.57,76645.46391,4805392.155,0,1662.401614,184251.9718,0,0,0,0,24639.30527,35448.98123,0,0,0.250297743,0,0,0,0,0.521071204,0.003417199,0.214245952,0,7.41E-05,0.00821478,0,0,0,0,0.001098531,0.001580475,,22429325.36
NC,usa,2040,0,21.43623134,0,0,0,0,216.2215784,10860.29476,0,0,0,0,2008.990477,227.4865367,0,6168.603675,6548.112465,5632.04168,0,388.914483,94.05693345,0,459.1489627,6368.638711,0,9043.246046,49490658.82,0,0,0,0,4990778.682,0,382565.2865,0,40070349.56,4653787.589,44985676.1,0,487946.063,0,371972.1583,13163324.24,0,5.70E-05,0.312035024,0,0,0,0,0.031466499,0,0.002412046,0,0.252640656,0.029341794,0.283631434,0,0.003076465,0,0.002345258,0.082993807,,158606101.7
ND,usa,2040,0,0,0,0,0,0,0,2929.982846,0,0,0,0,555.5921185,4731.173121,0,5.796531945,569.59129,0,0,131.1328642,0,0,59.8544122,0,0,0,14502373.42,0,0,0,0,1981771.957,8033287.849,16819850.12,0,220.2682139,455955.4339,0,0,310363.8683,0,83590.87327,0,0,0,0.343760665,0,0,0,0,0.046975431,0.190419064,0.398693558,0,5.22E-06,0.010807855,0,0,0.007356788,0,0.001981417,0,,42187413.79
NE,usa,2040,0,0.223111796,0,0,0,0,0,4131.504392,0,0,0,0,309.5129322,2955.246975,0,369.8843592,1248.33237,842.13766,0,759.2363163,0,0,60.05326406,25.48286685,0,0,11858065.01,0,0,0,0,1176500.531,0,11068886.69,0,30618.04487,31163.7935,6726536.158,0,56063.5404,0,92146.77513,58000.87709,0,0,0.381313014,0,0,0,0,0.037832055,0,0.355935858,0,0.000984567,0.001002116,0.216301376,0,0.001802803,0,0.002963111,0.001865101,,31097981.42
NH,usa,2040,0,0,0,0,0,0,229.5645387,531.5310425,0,0,0,0,539.1868394,1146.379576,0,1375.856073,0,1367.544065,0,552.8579053,0,0,128.8560103,0,0,0,2786319.121,0,0,0,0,1559268.237,0,3583408.628,0,38193.67709,0,10923195.86,0,116131.6194,0,175000.4229,0,0,0,0.145260619,0,0,0,0,0.081290139,0,0.1868157,0,0.001991171,0,0.569464633,0,0.00605435,0,0.009123388,0,,19181517.56
NJ,usa,2040,0,602.3765327,320.6461129,0,0,0,0,506.3762813,0,0,0,0,4.374741091,610.8273808,0,9372.335944,2789.991131,3791.916209,0,360.4786659,459.3478145,112.9922203,2692.255438,3152.342318,0,0,0,0,0,0,0,25689.8502,0,1316172.56,0,33030482.8,1581228.462,30287757.81,0,820089.1315,175861.8644,3771348.745,5812001.829,0,0,0,0,0,0,0,0.000334413,0,0.017133061,0,0.429968896,0.020583382,0.394265923,0,0.010675376,0.002289253,0.049092914,0.075656781,,76820633.05
NM,usa,2040,0,121.6178023,0,0,0,0,2.4061076,1684.27532,1.093685273,0,9.405693345,0,87.49482181,3600.849392,0,1552.81435,1404.401259,0,0,722.051017,0,0,267.7540399,1387.667874,0,0,11945090.77,3015.989555,0,70045.69573,0,221315.8979,0,12190313.37,0,3391567.045,185963.5187,0,0,135749.73,0,516609.0138,3871178.381,0,0,0.36719271,9.27E-05,0,0.002153208,0,0.006803262,0,0.374730866,0,0.104256947,0.005716528,0,0,0.004172954,0,0.015880588,0.119000224,,32530849.41
NV,usa,2040,0,360.91614,0,0,0,0,0,531.9685166,120.30538,0,712.8640607,0,908.8524616,164.0527909,0,5962.225264,1287.923777,0,0,135.3982368,0,0,442.7436836,4085.461336,0,0,2721571.748,718258.2516,0,4934671.07,0,2382030.028,0,272909.8853,0,22776563.41,0,0,0,253394.004,0,855394.3518,9975170.991,0,0,0.060627622,0.01600042,0,0.109928159,0,0.053063755,0,0.00607953,0,0.507386541,0,0,0,0.005644781,0,0.019055358,0.222213835,,44889963.74
NY,usa,2040,0,985.6414942,108.0437785,0,0,0,60.15269,568.7163418,0,0,0,0,4855.962611,6783.108907,0,10853.51391,3048.934659,3655.424287,0,13790.05887,1565.391731,0,1946.262656,1290.439253,0,31616.25386,298917.3092,0,0,0,0,28666326.29,14463479.05,20756229.56,0,33660774.25,1602520.057,29197534.8,0,8668579.766,0,2601694.566,2497268.077,0,0.000221954,0.002098476,0,0,0,0,0.20124496,0.101537331,0.145714053,0,0.236307265,0.011250102,0.20497418,0,0.060855652,0,0.018264563,0.017531462,,142444940
OH,usa,2040,0,107.1811567,0.099087886,0,0,0,10.49937862,10924.27535,0,0,0,0,111.5558978,1271.737235,0,12547.08555,6194.19591,2333.924372,22.31117956,808.7802592,0,0,206.6070906,991.4256997,0,3296.279917,52471936.08,0,0,0,0,514971.6478,0,3238672.481,0,81483429.7,1435038.779,18642114.49,61709.07343,1650087.271,0,273117.3854,2045053.989,0,2.04E-05,0.324262278,0,0,0,0,0.003182385,0,0.020014114,0,0.503545409,0.008868149,0.115203192,0.000381345,0.01019709,0,0.001687791,0.012637877,,161819427.2
OK,usa,2040,0,21.87370545,0,0,0,0,0,3550.102395,0,0,0,0,936.1945934,12660.61009,0,8007.088618,1844.718949,0,0,6087.99907,282.1708004,0,37.28472521,44.29425354,0,0,13191035.4,0,0,0,0,2468398.606,0,47006263.22,0,20645535.24,2529412.41,0,0,6087615.903,0,59306.89184,105147.879,0,0,0.143236469,0,0,0,0,0.026803408,0,0.510423251,0,0.224182066,0.027465934,0,0,0.066103121,0,0.000643991,0.001141761,,92092715.55
OR,usa,2040,0,77.92507568,0,0,0,0,64.74616814,0,0,0,21.32686282,0,7276.22906,4314.916506,0,3671.829566,823.5450103,0,0,48.45025758,0,0,225.8957218,1085.482633,0,28740.9859,0,0,0,158824.5426,0,30769951.19,0,11452948.58,0,13868058.35,865523.8036,0,0,221751.325,0,301975.5207,2432660.945,0,0.000478216,0,0,0,0.002642652,0,0.511975513,0,0.190563488,0,0.230748052,0.01440129,0,0,0.003689679,0,0.005024515,0.040476594,,60100435.24
PA,usa,2040,0,66.49606458,0,0,0,0,2.734213182,11216.39868,0,0,0,0,874.510744,4870.480878,0,22290.72984,2170.199687,9945.098922,0,5634.557156,1719.273249,0,868.2866806,167.1151097,0,0,41090598.11,0,0,0,0,2807638.11,0,13834801.3,0,123670961,1399003.289,79436024.14,0,6387677.427,0,1179663.299,295307.577,0,0,0.152130113,0,0,0,0,0.010394745,0,0.051220717,0,0.457868176,0.005179543,0.294096748,0,0.023649159,0,0.004367479,0.00109332,,270101674.3
RI,usa,2040,0,0.774601667,0,0,0,0,3.499792873,0,0,0,0,0,4.374741091,23.02054383,0,1918.542705,0,0,32.81055818,50.09078549,0,0,137.7049184,196.3165064,0,0,0,0,0,0,0,15212.14545,0,65518.0609,0,2227567.704,0,0,78945.41757,184709.3429,0,190869.702,386849.8129,0,0,0,0,0,0,0,0.004829755,0,0.020801549,0,0.707237951,0,0,0.025064646,0.05864399,0,0.060599863,0.122822246,,3149672.186
SC,usa,2040,0,8.749482181,0,0,0,0,157.4906793,5943.085772,0,0,0,0,1461.163524,0,0,3483.387593,2822.254846,7211.979425,0,548.5925328,2970.449201,0,636.8231065,2721.198327,0,187379.9166,33188029.84,0,0,0,0,2264980.158,0,0,0,9973328.286,271277.4699,57605356.79,0,527645.8325,0,983647.7107,4569660.722,0,0.001710118,0.302889788,0,0,0,0,0.020671289,0,0,0,0.09102135,0.002475808,0.525733958,0,0.004815548,0,0.008977238,0.041704903,,109571306.7
SD,usa,2040,0,1.749896436,0,0,0,0,0,518.4068193,0,0,0,0,1743.334325,3016.165245,0,322.6371554,1048.734808,0,0,233.3924372,0,0,60.25211593,1.093685273,0,0,2830769.478,0,0,0,0,4595128.037,0,11816991.17,0,1248563.526,515358.8097,0,0,12545.93718,0,89944.53874,2359.352466,0,0,0.134085589,0,0,0,0,0.217658292,0,0.559737638,0,0.059140943,0.024411097,0,0,0.000594266,0,0.00426042,0.000111756,,21111660.85
TN,usa,2040,0,0,0,0,0,0,1.968633491,6249.317648,0,0,0,0,2805.302724,31.82624144,0,2685.106713,3901.394105,4946.410383,0,60.80890116,1767.723506,0,126.8674916,517.531871,0,1034.713763,35480792.01,0,0,0,0,9235606.648,0,35395.94476,0,20111170.03,1706269.199,39509227.38,0,62070.34831,0,184671.937,817229.7317,0,9.66E-06,0.331152171,0,0,0,0,0.086198504,0,0.00033036,0,0.187703184,0.015925088,0.368750687,0,0.00057932,0,0.001723595,0.007627434,,107143467.9
TX,usa,2040,0,1874.576557,0,0,0,0,214.9091561,20586.00041,0,0,0,0,749.1744118,41260.91744,0,42315.12067,17770.82191,5424.678953,0,16969.83943,0,0,1563.771088,12507.16604,0,130422.0475,107885027,0,0,0,0,968164.3004,0,132587723.3,0,146902774.4,10723068.23,43329375.77,0,6116459.065,0,2398962.86,31839755.29,0,0.000270091,0.223419152,0,0,0,0,0.002004972,0,0.274575977,0,0.304221023,0.022206407,0.089730824,0,0.012666578,0,0.004968013,0.065936964,,482881732.2
UT,usa,2040,0,0,0,0,0,0,3.281055818,5010.172234,1.640527909,0,88.58850709,0,292.0544342,424.5686229,0,2010.631005,593.8711031,0,0,309.1848266,0,0,486.1928167,1812.455234,0,18969.75232,35395150.33,4523.984333,0,619440.5994,0,822443.698,0,608335.7333,0,8151100.166,390253.2747,0,0,89968.81911,0,817213.6043,4466859.472,0,0.000369174,0.688832548,8.80E-05,0,0.012055065,0,0.016005752,0,0.011838951,0,0.158630294,0.007594802,0,0,0.001750902,0,0.015903968,0.086930502,,51384259.43
VA,usa,2040,0,496.3909347,0,0,0,0,215.7841043,2986.745111,0,0,0,0,941.6630198,78.74533963,0,10963.10117,4585.056769,3902.269053,26.24844654,2479.712619,3544.633969,0,337.6504715,2574.207026,0,114725.8177,11942986.67,0,0,0,0,1364490.291,0,181063.7821,0,62787037.2,2334735.128,31169196.12,64880.01735,1162317.329,0,489055.094,4631585.974,0,0.000986956,0.102742375,0,0,0,0,0.011738351,0,0.001557644,0,0.540140376,0.020085113,0.2681404,0.000558146,0.00999911,0,0.004207212,0.039844317,,116242073.4
VT,usa,2040,0,23.84233894,0,0,0,0,78.74533963,0,0,0,0,0,308.4192469,803.3162075,0,0,0,0,0,130.9141271,0,0,167.5326986,138.351187,0,0,0,0,0,0,0,1465574.092,26325704.47,2491868.759,0,0,0,0,0,45551.62658,0,217881.1844,250350.1749,0,0,0,0,0,0,0,0.047588317,0.85481586,0.080912894,0,0,0,0,0,0.001479096,0,0.00707477,0.008129063,,30796930.31
WA,usa,2040,0,16.18654204,0,0,0,0,54.68426363,732.7691327,0,0,0,0,23612.11819,3944.485304,0,2882.516905,682.2408731,1271.955972,0,78.30786552,343.4171756,0,218.3393508,299.8885018,0,0,4238298.007,0,0,0,0,93136194.7,10181641.11,9408940.219,0,3715544.939,0,10159690.33,0,345892.0216,0,271907.2209,606421.4373,0,0,0.032092629,0,0,0,0,0.70523247,0.077095955,0.071245021,0,0.028134314,0,0.076929743,0,0.002619114,0,0.002058897,0.004591857,,132064530
WI,usa,2040,0,0,6.786839161,0,0,0,150.600462,5559.639715,0,0,0,0,364.891686,335.5426417,0,3747.512587,3439.312077,1313.625381,0,1077.717468,0,0,94.75291499,544.4365287,0,129095.6254,33380382.12,0,0,0,0,2017818.965,0,910719.338,0,17506225.95,657173.549,10492522.83,0,599154.1952,0,128190.9767,993474.8078,0,0.001932142,0.499595942,0,0,0,0,0.030200199,0,0.013630512,0,0.262011364,0.009835754,0.157039,0,0.008967393,0,0.001918603,0.014869092,,66814758.36
WV,usa,2040,0,108.274842,0.23393928,0,0,0,0,12282.08561,0,0,0,0,252.641298,812.061315,0,0,1195.835477,0,0,17.93643847,0,0,74.17174667,0,0,0,28652190.16,0,0,0,0,1767406.368,0,2495379.036,0,0,635279.9792,0,0,27030.63555,0,100417.0476,0,0,0,0.850776253,0,0,0,0,0.052480015,0,0.074095879,0,0,0.018863519,0,0,0.000802627,0,0.002981707,0,,33677703.23
WY,usa,2040,0,0,0,0,0,0,0,6925.215147,0,0,0,0,337.1831696,3637.050374,0,102.8064156,164.0527909,0,0,5.140320782,0,0,6.462685702,100.6190451,0,0,37219925.91,0,0,0,0,976717.6984,0,12768893.27,0,667816.2877,281151.742,0,0,0,0,10142.35995,228901.5651,0,0,0.713660465,0,0,0,0,0.018727732,0,0.244832683,0,0.01280481,0.005390846,0,0,0,0,0.000194471,0.004388993,,52153548.83
AL,usa,2042,0,2.209244251,0,0,0,0,0,5225.19404,0,0,0,0,3361.365128,0,0,10674.51591,2490.922893,6103.479092,0,1927.676071,0,0,30.42731855,663.9883596,0,0,37057728.23,0,0,0,0,9060722.568,0,0,0,39269439.71,5146775.422,48751260.93,0,1666715.802,0,46028.27672,1030322.195,0,0,0.260916644,0,0,0,0,0.06379488,0,0,0,0.276488897,0.036237498,0.343248655,0,0.011735039,0,0.000324077,0.007254309,,142028993.1
